/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroMesa;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroLideranca;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/NumeroTelefone;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/OrdemPublicacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/IndicadorFax;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/CodigoBloco;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/NomeBloco;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/NomeApelido;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/DataCriacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/CodigoMandato;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/CodigoExercicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataLeitura
"285";"849";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";"sen.marciobittar@senado.leg.br";;;;;"33032119";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"285";"849";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";"sen.marciobittar@senado.leg.br";;;;;"33031652";"3";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"285";"849";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";"sen.marciobittar@senado.leg.br";"PL";"AC";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5902";"Eduardo Velloso";;;;;;;;;;
"285";"849";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";"sen.marciobittar@senado.leg.br";"PL";"AC";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5904";"MacapÃ¡";;;;;;;;;;
"285";"849";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";"sen.marciobittar@senado.leg.br";"PL";"AC";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2994";"2022-10-15";;;;;;;;
"285";"849";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";"sen.marciobittar@senado.leg.br";"PL";"AC";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2924";"2019-02-01";;;;"2022-05-31";"LCS";"LicenÃ§a com convocaÃ§Ã£o de suplente (sup 120 dias)";;
"285";"849";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";"sen.marciobittar@senado.leg.br";"PL";"AC";"NÃ£o";"NÃ£o";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"5422";"868";"Marcos RogÃ©rio";"Marcos RogÃ©rio da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";"sen.marcosrogerio@senado.leg.br";"PL";"RO";"NÃ£o";"Sim";"33036148";"1";"NÃ£o";"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"6021";"Dr. Samuel AraÃºjo";;;;;;;;;;
"5422";"868";"Marcos RogÃ©rio";"Marcos RogÃ©rio da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";"sen.marcosrogerio@senado.leg.br";"PL";"RO";"NÃ£o";"Sim";"33036148";"1";"NÃ£o";"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"6022";"Pastor Severino";;;;;;;;;;
"5422";"868";"Marcos RogÃ©rio";"Marcos RogÃ©rio da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";"sen.marcosrogerio@senado.leg.br";"PL";"RO";"NÃ£o";"Sim";"33036148";"1";"NÃ£o";"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"3042";"2023-06-12";;;;;;;;
"5422";"868";"Marcos RogÃ©rio";"Marcos RogÃ©rio da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";"sen.marcosrogerio@senado.leg.br";"PL";"RO";"NÃ£o";"Sim";"33036148";"1";"NÃ£o";"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2926";"2019-02-01";;;;"2022-12-14";"LCS";"LicenÃ§a com convocaÃ§Ã£o de suplente (sup 120 dias)";;
"5422";"868";"Marcos RogÃ©rio";"Marcos RogÃ©rio da Silva Brito";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";"sen.marcosrogerio@senado.leg.br";"PL";"RO";"NÃ£o";"Sim";"33036148";"1";"NÃ£o";"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";"sen.marcosdoval@senado.leg.br";;;;;"33036747";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";"sen.marcosdoval@senado.leg.br";;;;;"33036753";"3";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";"sen.marcosdoval@senado.leg.br";"AVANTE";"ES";"NÃ£o";"Sim";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5944";"Rosana Foerst";;;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";"sen.marcosdoval@senado.leg.br";"AVANTE";"ES";"NÃ£o";"Sim";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5945";"Ronaldo Libardi";;;;;;;;;;
"5942";"862";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";"sen.marcosdoval@senado.leg.br";"AVANTE";"ES";"NÃ£o";"Sim";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2925";"2019-02-01";;;;;;;;
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"sen.nelsinhotrad@senado.leg.br";;;;;"33036767";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"https://www.nelsinhotrad.com.br/";
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"sen.nelsinhotrad@senado.leg.br";;;;;"33036768";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"https://www.nelsinhotrad.com.br/";
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"sen.nelsinhotrad@senado.leg.br";"PSD";"MS";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"560";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5983";"JosÃ© Chagas";;;;;;;;;"https://www.nelsinhotrad.com.br/";
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"sen.nelsinhotrad@senado.leg.br";"PSD";"MS";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"560";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5984";"Professora BazÃ©";;;;;;;;;"https://www.nelsinhotrad.com.br/";
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"sen.nelsinhotrad@senado.leg.br";"PSD";"MS";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"560";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2927";"2019-02-01";;;;;;;"https://www.nelsinhotrad.com.br/";
"5525";"803";"Omar Aziz";"Omar JosÃ© Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";"sen.omaraziz@senado.leg.br";;;;;"33036579";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5525";"803";"Omar Aziz";"Omar JosÃ© Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";"sen.omaraziz@senado.leg.br";;;;;"33036581";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5525";"803";"Omar Aziz";"Omar JosÃ© Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";"sen.omaraziz@senado.leg.br";"PSD";"AM";"NÃ£o";"Sim";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"619";"AM";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1Âº Suplente";"6334";"Cheila Moreira";;;;;;;;;;
"5525";"803";"Omar Aziz";"Omar JosÃ© Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";"sen.omaraziz@senado.leg.br";"PSD";"AM";"NÃ£o";"Sim";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"619";"AM";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2Âº Suplente";"4774";"JoÃ£o Pedro";;;;;;;;;;
"5525";"803";"Omar Aziz";"Omar JosÃ© Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";"sen.omaraziz@senado.leg.br";"PSD";"AM";"NÃ£o";"Sim";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"619";"AM";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3031";"2023-02-01";;;;;;;;
"5924";"857";"Oriovisto GuimarÃ£es";"Oriovisto Guimaraes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924";"sen.oriovistoguimaraes@senado.leg.br";"PSDB";"PR";"NÃ£o";"NÃ£o";"33031635";"1";"NÃ£o";"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"541";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5921";"Paulo Salamuni";;;;;;;;;"http://www.oriovistoguimaraes.com.br/";
"5924";"857";"Oriovisto GuimarÃ£es";"Oriovisto Guimaraes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924";"sen.oriovistoguimaraes@senado.leg.br";"PSDB";"PR";"NÃ£o";"NÃ£o";"33031635";"1";"NÃ£o";"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"541";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5922";"Plinio Destro";;;;;;;;;"http://www.oriovistoguimaraes.com.br/";
"5924";"857";"Oriovisto GuimarÃ£es";"Oriovisto Guimaraes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924";"sen.oriovistoguimaraes@senado.leg.br";"PSDB";"PR";"NÃ£o";"NÃ£o";"33031635";"1";"NÃ£o";"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"541";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2928";"2019-02-01";;;;;;;"http://www.oriovistoguimaraes.com.br/";
"5523";"831";"Otto Alencar";"Otto Roberto MendonÃ§a de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";;;;;"33033172";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto MendonÃ§a de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";;;;;"33031464";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto MendonÃ§a de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";;;;;"33031467";"3";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto MendonÃ§a de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";"PSD";"BA";"NÃ£o";"Sim";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"622";"BA";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1Âº Suplente";"6348";"Terence Lessa";;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto MendonÃ§a de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";"PSD";"BA";"NÃ£o";"Sim";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"622";"BA";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2Âº Suplente";"6349";"Hildinha Menezes";;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto MendonÃ§a de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";"PSD";"BA";"NÃ£o";"Sim";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"622";"BA";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3030";"2023-02-01";;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035232";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035231";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035230";"3";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035235";"4";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";"PT";"RS";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"6017";"Cleonice Back";;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";"PT";"RS";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"6018";"Reginete Bispo";;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";"PT";"RS";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2929";"2019-02-01";;;;;;;"http://www.senadorpaim.com.br/";
"5502";"801";"PlÃ­nio ValÃ©rio";"Francisco PlÃ­nio ValÃ©rio Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";;;;;"33032898";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5502";"801";"PlÃ­nio ValÃ©rio";"Francisco PlÃ­nio ValÃ©rio Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";;;;;"33032800";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5502";"801";"PlÃ­nio ValÃ©rio";"Francisco PlÃ­nio ValÃ©rio Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";"PSDB";"AM";"NÃ£o";"Sim";;;;"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"573";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"6013";"Carlos Alberto";;;;;;;;;;
